date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2012-06-19,sh.000300,2577.362,2577.362,2556.103,2558.621,3270055300,37020041266.0,3,0.002043,1,-0.875202,,,,,0.0
2012-06-20,sh.000300,2563.643,2570.663,2549.438,2552.611,2985063900,33573669769.0,3,0.001865,1,-0.234893,,,,,0.0
2012-06-21,sh.000300,2547.048,2547.048,2502.419,2512.185,3539673200,38607959039.0,3,0.002212,1,-1.583713,,,,,0.0
2012-06-25,sh.000300,2501.163,2501.163,2455.008,2456.518,4010673500,42503507171.0,3,0.002506,1,-2.215879,,,,,0.0
2012-06-26,sh.000300,2442.562,2465.12,2434.64,2454.915,3173400800,33896511717.0,3,0.001982,1,-0.065256,,,,,0.0
2012-06-27,sh.000300,2452.666,2470.762,2444.343,2447.195,3000755300,31437597414.0,3,0.001875,1,-0.31446999999999997,,,,,0.0
2012-06-28,sh.000300,2451.664,2459.189,2425.24,2425.729,3054311300,34418793210.0,3,0.0019079999999999998,1,-0.8771700000000001,,,,,0.0
2012-06-29,sh.000300,2418.862,2462.815,2417.486,2461.612,3799494100,40976538386.0,3,0.002373,1,1.479269,,,,,0.0
2012-07-02,sh.000300,2473.545,2473.966,2452.986,2465.238,4051007800,45651476527.0,3,0.00252,1,0.147301,,,,,0.0
2012-07-03,sh.000300,2464.85,2490.547,2457.449,2468.721,3869335400,45004653879.0,3,0.002407,1,0.141281,,,,,0.0
2012-07-04,sh.000300,2474.527,2481.336,2455.995,2464.919,3445214200,37837659888.0,3,0.002143,1,-0.154007,,,,,0.0
2012-07-05,sh.000300,2450.3,2450.3,2420.001,2430.37,3472614500,35946204421.0,3,0.002159,1,-1.401621,,,,,0.0
2012-07-06,sh.000300,2435.059,2477.231,2420.356,2472.614,4961060500,56601778899.0,3,0.003081,1,1.7381669999999998,,,,,0.0
2012-07-09,sh.000300,2455.892,2470.205,2414.953,2416.036,4922330200,54601732513.0,3,0.003057,1,-2.288191,,,,,0.0
2012-07-10,sh.000300,2411.003,2426.529,2402.371,2406.706,3554998400,38539025245.0,3,0.002208,1,-0.38616300000000003,,,,,0.0
2012-07-11,sh.000300,2402.184,2427.795,2402.154,2425.572,3762431200,39851892244.0,3,0.0023350000000000003,1,0.783892,,,,,0.0
2012-07-12,sh.000300,2420.036,2460.559,2404.584,2449.181,5671769100,65137536868.0,3,0.00352,1,0.973333,,,,,0.0
2012-07-13,sh.000300,2441.013,2467.99,2438.979,2450.633,3672525600,42013581196.0,3,0.0022789999999999998,1,0.059290999999999996,,,,,0.0
2012-07-16,sh.000300,2452.595,2452.595,2399.61,2399.731,4277187000,45844882072.0,3,0.002652,1,-2.0771,,,,,0.0
2012-07-17,sh.000300,2391.897,2421.929,2391.281,2414.201,3342432900,38285441648.0,3,0.002073,1,0.602983,,,,,0.0
2012-07-18,sh.000300,2412.062,2420.778,2373.647,2414.335,4175178800,44325492550.0,3,0.002589,1,0.0055520000000000005,,,,,0.0
2012-07-19,sh.000300,2407.443,2444.057,2401.291,2424.322,4694905200,47704038961.0,3,0.002911,1,0.413657,,,,,0.0
2012-07-20,sh.000300,2415.71,2423.804,2392.181,2398.455,3761975400,36683623955.0,3,0.002333,1,-1.066976,,,,,0.0
2012-07-23,sh.000300,2379.885,2379.885,2357.507,2365.431,3239036900,33178928582.0,3,0.002008,1,-1.376893,,,,,0.0
2012-07-24,sh.000300,2353.22,2392.353,2352.803,2375.992,3031007900,31149105846.0,3,0.0018789999999999998,1,0.446474,,,,,0.0
2012-07-25,sh.000300,2368.384,2381.043,2357.468,2360.083,2489650100,25730598144.0,3,0.0015400000000000001,1,-0.66957,,,,,0.0
2012-07-26,sh.000300,2360.134,2374.874,2344.695,2347.488,3131409400,31326395007.0,3,0.0019370000000000001,1,-0.533666,,,,,0.0
2012-07-27,sh.000300,2353.942,2364.984,2341.293,2349.108,3109052500,33048182067.0,3,0.0019219999999999999,1,0.069005,,,,,0.0
2012-07-30,sh.000300,2350.782,2367.029,2333.999,2335.793,3048485100,29907972257.0,3,0.001864,1,-0.566808,,,,,0.0
2012-07-31,sh.000300,2336.882,2350.071,2329.505,2332.922,3209972300,31196332451.0,3,0.001963,1,-0.12290699999999999,,,,,0.0
2012-08-01,sh.000300,2332.129,2371.122,2331.949,2358.651,3142084800,31277764382.0,3,0.0019210000000000002,1,1.102856,,,,,0.0
2012-08-02,sh.000300,2354.073,2358.559,2325.608,2334.882,3151615900,29751166648.0,3,0.001927,1,-1.007729,,,,,0.0
2012-08-03,sh.000300,2340.25,2354.156,2329.934,2353.737,2976978500,31106947335.0,3,0.0018210000000000001,1,0.807535,,,,,0.0
2012-08-06,sh.000300,2350.117,2388.363,2348.119,2385.611,4182066500,43686686303.0,3,0.0025570000000000002,1,1.354188,,,,,0.0
2012-08-07,sh.000300,2383.257,2390.782,2379.452,2388.873,3828548900,40403711505.0,3,0.002341,1,0.136735,,,,,0.0
2012-08-08,sh.000300,2390.959,2405.183,2382.825,2389.795,3781045100,41340862162.0,3,0.0023120000000000003,1,0.03859,,,,,0.0
2012-08-09,sh.000300,2388.43,2412.142,2378.854,2411.7,3565895100,43256096919.0,3,0.0021809999999999998,1,0.916607,,,,,0.0
2012-08-10,sh.000300,2409.937,2413.423,2395.912,2399.751,3470299500,40699222527.0,3,0.00212,1,-0.49545900000000004,,,,,0.0
2012-08-13,sh.000300,2394.504,2394.504,2350.808,2351.931,4478354600,46249676189.0,3,0.002736,1,-1.9927099999999998,,,,,0.0
2012-08-14,sh.000300,2352.659,2357.847,2324.906,2357.016,3985006600,42404687531.0,3,0.002432,1,0.216214,,,,,0.0
2012-08-15,sh.000300,2350.022,2350.022,2330.15,2331.615,3058017600,30332554840.0,3,0.001866,1,-1.077681,,,,,0.0
2012-08-16,sh.000300,2327.91,2335.397,2317.061,2319.67,2590290500,27076003542.0,3,0.0015810000000000002,1,-0.512309,,,,,0.0
2012-08-17,sh.000300,2318.432,2322.885,2295.158,2313.476,2606571700,28629966797.0,3,0.001591,1,-0.267014,,,,,0.0
2012-08-20,sh.000300,2294.901,2307.406,2279.946,2301.788,2740203300,27174816852.0,3,0.0016690000000000001,1,-0.505213,,,,,0.0
2012-08-21,sh.000300,2301.932,2327.375,2296.551,2313.703,3489510000,34757869338.0,3,0.002124,1,0.517632,,,,,0.0
2012-08-22,sh.000300,2315.14,2317.373,2285.755,2295.586,3170841200,31547519179.0,3,0.00193,1,-0.783028,,,,,0.0
2012-08-23,sh.000300,2298.18,2311.653,2285.367,2302.199,3133534200,33789603948.0,3,0.0019079999999999998,1,0.288076,,,,,0.0
2012-08-24,sh.000300,2295.684,2299.298,2274.566,2275.677,3186959100,32986336544.0,3,0.0019399999999999999,1,-1.152028,,,,,0.0
2012-08-27,sh.000300,2268.485,2268.485,2228.151,2228.204,3738619100,35384156112.0,3,0.002275,1,-2.0861,,,,,0.0
2012-08-28,sh.000300,2226.898,2250.6,2222.001,2238.411,3377361500,30331076332.0,3,0.002055,1,0.45807200000000003,,,,,0.0
2012-08-29,sh.000300,2230.199,2240.112,2214.429,2214.814,2901064800,27396186648.0,3,0.0017649999999999999,1,-1.054182,,,,,0.0
2012-08-30,sh.000300,2204.515,2223.195,2188.724,2211.37,3549131000,33867206099.0,3,0.002159,1,-0.15549200000000002,,,,,0.0
2012-08-31,sh.000300,2205.573,2218.866,2203.123,2204.868,2596498600,23340891008.0,3,0.00158,1,-0.294035,,,,,0.0
2012-09-03,sh.000300,2201.123,2236.563,2197.708,2228.369,3854859244,35299176733.0,3,0.002345,1,1.065868,,,,,0.0
2012-09-04,sh.000300,2231.716,2234.875,2199.509,2204.407,3485268800,33220203922.0,3,0.00212,1,-1.075312,,,,,0.0
2012-09-05,sh.000300,2199.743,2209.536,2186.962,2199.875,3475182400,30445168179.0,3,0.002114,1,-0.205587,,,,,0.0
2012-09-06,sh.000300,2204.436,2218.68,2199.857,2217.823,3169588400,26873315868.0,3,0.001928,1,0.815864,,,,,0.0
2012-09-07,sh.000300,2233.912,2341.522,2233.912,2317.179,9452976400,84302249171.0,3,0.005751,1,4.479887000000001,,,,,0.0
2012-09-10,sh.000300,2320.557,2334.496,2313.572,2326.666,6533055400,63252038538.0,3,0.003974,1,0.409423,,,,,0.0
2012-09-11,sh.000300,2316.532,2316.532,2294.82,2311.89,4626071900,43389766043.0,3,0.002814,1,-0.635077,,,,,0.0
2012-09-12,sh.000300,2325.925,2337.196,2298.297,2320.071,4962251800,46485174475.0,3,0.003019,1,0.353873,,,,,0.0
2012-09-13,sh.000300,2316.679,2325.534,2298.367,2298.461,4204984900,38023998305.0,3,0.002558,1,-0.931442,,,,,0.0
2012-09-14,sh.000300,2324.012,2332.417,2298.83,2315.542,6157181400,55438612876.0,3,0.003746,1,0.743152,,,,,0.0
2012-09-17,sh.000300,2312.055,2314.989,2258.182,2258.705,4898473400,43753169666.0,3,0.00298,1,-2.454584,,,,,0.0
2012-09-18,sh.000300,2249.425,2253.144,2228.042,2235.239,3322869600,30171497189.0,3,0.0020210000000000002,1,-1.038917,,,,,0.0
2012-09-19,sh.000300,2237.218,2249.243,2229.489,2246.236,3434970600,32607010935.0,3,0.002089,1,0.491986,,,,,0.0
2012-09-20,sh.000300,2236.191,2236.191,2194.221,2195.951,4254577900,38385856464.0,3,0.002588,1,-2.238641,,,,,0.0
2012-09-21,sh.000300,2190.327,2217.473,2186.53,2199.063,3812059300,34043368088.0,3,0.002301,1,0.141718,,,,,0.0
2012-09-24,sh.000300,2183.969,2225.805,2172.879,2215.516,3750168600,33608761246.0,3,0.002264,1,0.748188,,,,,0.0
2012-09-25,sh.000300,2209.975,2225.334,2202.376,2210.154,2787701900,26677064455.0,3,0.0016829999999999998,1,-0.242023,,,,,0.0
2012-09-26,sh.000300,2208.906,2216.824,2181.083,2184.891,2745462600,24918916453.0,3,0.001657,1,-1.14304,,,,,0.0
2012-09-27,sh.000300,2186.004,2266.297,2185.766,2251.717,5301690000,48210577766.0,3,0.0032,1,3.058547,,,,,0.0
2012-09-28,sh.000300,2235.057,2297.033,2234.323,2293.106,5787582500,54431465854.0,3,0.003493,1,1.8381049999999999,,,,,0.0
2012-10-08,sh.000300,2291.961,2305.18,2258.11,2270.054,3553442400,33915840250.0,3,0.0021449999999999998,1,-1.005274,,,,,0.0
2012-10-09,sh.000300,2281.753,2327.727,2281.753,2320.157,5254888700,48330196363.0,3,0.003172,1,2.207129,,,,,0.0
2012-10-10,sh.000300,2314.593,2325.749,2304.608,2324.117,4268623800,37873996221.0,3,0.002577,1,0.170676,,,,,0.0
2012-10-11,sh.000300,2315.897,2321.352,2300.934,2302.533,4130065500,36172963459.0,3,0.002493,1,-0.928696,,,,,0.0
2012-10-12,sh.000300,2311.284,2332.149,2287.009,2304.531,3687414500,33205903773.0,3,0.002226,1,0.086776,,,,,0.0
2012-10-15,sh.000300,2306.006,2307.882,2278.457,2294.857,2865174600,28569021615.0,3,0.0017289999999999999,1,-0.419785,,,,,0.0
2012-10-16,sh.000300,2293.244,2315.453,2287.59,2298.162,3205967900,32705140504.0,3,0.001934,1,0.144025,,,,,0.0
2012-10-17,sh.000300,2307.358,2312.173,2280.818,2300.803,3334940900,31270899032.0,3,0.002012,1,0.11491199999999999,,,,,0.0
2012-10-18,sh.000300,2307.487,2341.12,2305.883,2336.077,5061510000,45050292530.0,3,0.003054,1,1.5331139999999999,,,,,0.0
2012-10-19,sh.000300,2335.105,2342.527,2328.733,2332.47,3592773200,33173031578.0,3,0.002168,1,-0.154401,,,,,0.0
2012-10-22,sh.000300,2320.468,2347.895,2315.895,2341.592,3436828600,32815273277.0,3,0.002072,1,0.39109099999999997,,,,,0.0
2012-10-23,sh.000300,2340.89,2344.044,2309.252,2312.077,3722127200,33716876575.0,3,0.0022429999999999998,1,-1.260473,,,,,0.0
2012-10-24,sh.000300,2303.401,2321.43,2302.169,2307.779,3754244500,30392377974.0,3,0.002262,1,-0.185887,,,,,0.0
2012-10-25,sh.000300,2306.733,2322.917,2288.601,2291.239,4435153100,33183528714.0,3,0.002672,1,-0.716708,,,,,0.0
2012-10-26,sh.000300,2291.31,2293.176,2237.059,2247.907,4090051900,34530067051.0,3,0.002464,1,-1.891205,,,,,0.0
2012-10-29,sh.000300,2241.802,2248.139,2227.646,2235.854,2758132500,25328650697.0,3,0.001662,1,-0.536187,,,,,0.0
2012-10-30,sh.000300,2236.316,2257.951,2231.776,2239.882,3408312500,29516628523.0,3,0.0020510000000000003,1,0.18015799999999998,,,,,0.0
2012-10-31,sh.000300,2241.432,2256.095,2233.684,2254.82,3716979500,30634360248.0,3,0.002236,1,0.66691,,,,,0.0
2012-11-01,sh.000300,2256.609,2305.629,2256.412,2297.884,5076172900,45602138249.0,3,0.003054,1,1.909863,,,,,0.0
2012-11-02,sh.000300,2297.898,2309.666,2284.719,2306.774,3983328800,34893875754.0,3,0.002396,1,0.386873,,,,,0.0
2012-11-05,sh.000300,2302.742,2318.231,2290.135,2301.88,3951037200,33663152794.0,3,0.002372,1,-0.21216,,,,,0.0
2012-11-06,sh.000300,2301.98,2304.048,2260.507,2292.206,3928062700,34473381993.0,3,0.002355,1,-0.420258,,,,,0.0
2012-11-07,sh.000300,2288.763,2300.893,2277.02,2287.505,3306740300,30278449435.0,3,0.001982,1,-0.205094,,,,,0.0
2012-11-08,sh.000300,2269.582,2275.401,2245.4,2245.405,3542647500,30411864845.0,3,0.002123,1,-1.840427,,,,,0.0
2012-11-09,sh.000300,2241.756,2252.196,2235.231,2240.924,3050696800,24374277793.0,3,0.0018280000000000002,1,-0.199561,,,,,0.0
2012-11-12,sh.000300,2242.96,2254.703,2232.742,2251.848,3472168500,29040821378.0,3,0.002081,1,0.48746999999999996,,,,,0.0
2012-11-13,sh.000300,2250.842,2250.842,2208.723,2212.44,3408370400,28818451577.0,3,0.002043,1,-1.750028,,,,,0.0
2012-11-14,sh.000300,2213.086,2225.124,2205.996,2223.11,2675879000,23592323468.0,3,0.001604,1,0.482281,,,,,0.0
2012-11-15,sh.000300,2210.751,2220.987,2193.516,2193.623,2831915100,23778694920.0,3,0.001697,1,-1.326388,,,,,0.0
2012-11-16,sh.000300,2189.511,2191.611,2162.976,2177.24,3024778600,26118247405.0,3,0.001813,1,-0.746849,,,,,0.0
2012-11-19,sh.000300,2175.184,2176.492,2149.538,2174.985,2697866600,26737221714.0,3,0.001615,1,-0.103566,,,,,0.0
2012-11-20,sh.000300,2180.205,2184.334,2163.527,2164.881,2394891600,22999196160.0,3,0.001433,1,-0.464555,,,,,0.0
2012-11-21,sh.000300,2165.408,2195.461,2151.38,2194.896,3050848200,27121949931.0,3,0.0018260000000000001,1,1.3864450000000001,,,,,0.0
2012-11-22,sh.000300,2181.179,2185.577,2169.657,2177.546,2291235100,21536153037.0,3,0.001371,1,-0.790475,,,,,0.0
2012-11-23,sh.000300,2184.409,2202.47,2179.727,2192.676,2866749300,26307630050.0,3,0.001716,1,0.694825,,,,,0.0
2012-11-26,sh.000300,2187.24,2191.359,2172.1,2175.599,2474269600,22231498412.0,3,0.0014810000000000001,1,-0.778816,,,,,0.0
2012-11-27,sh.000300,2168.589,2173.464,2150.222,2150.638,3194674600,26149735216.0,3,0.001912,1,-1.147324,,,,,0.0
2012-11-28,sh.000300,2142.5,2144.802,2126.03,2129.161,3000933900,24423321714.0,3,0.001796,1,-0.9986360000000001,,,,,0.0
2012-11-29,sh.000300,2128.803,2140.877,2114.477,2115.676,2967062500,24016256021.0,3,0.0017760000000000002,1,-0.633342,,,,,0.0
2012-11-30,sh.000300,2114.244,2142.856,2109.963,2139.661,3640691100,28552066162.0,3,0.002179,1,1.133674,,,,,0.0
2012-12-03,sh.000300,2136.696,2152.608,2108.149,2108.85,4018676200,34173653616.0,3,0.002405,1,-1.439985,,,,,0.0
2012-12-04,sh.000300,2104.928,2135.662,2102.135,2131.473,3622591500,31732336903.0,3,0.002168,1,1.072755,,,,,0.0
2012-12-05,sh.000300,2128.387,2219.094,2126.793,2207.878,8248710300,69109050480.0,3,0.004936,1,3.5846120000000004,,,,,0.0
2012-12-06,sh.000300,2205.605,2216.976,2191.227,2203.602,4857468900,42758570153.0,3,0.002907,1,-0.193665,,,,,0.0
2012-12-07,sh.000300,2203.887,2250.529,2198.107,2246.757,7616974800,64996499283.0,3,0.0045579999999999996,1,1.958386,,,,,0.0
2012-12-10,sh.000300,2254.915,2276.28,2250.437,2271.046,7337547500,61399772028.0,3,0.004391,1,1.081061,,,,,0.0
2012-12-11,sh.000300,2263.209,2274.994,2254.299,2258.5,5146870300,45087981874.0,3,0.0030789999999999997,1,-0.5524279999999999,,,,,0.0
2012-12-12,sh.000300,2257.73,2273.211,2247.953,2267.767,4500645400,39182538242.0,3,0.002691,1,0.410321,,,,,0.0
2012-12-13,sh.000300,2260.601,2266.721,2242.557,2242.635,4194210000,36665684856.0,3,0.002508,1,-1.1082299999999998,,,,,0.0
2012-12-14,sh.000300,2245.636,2357.106,2245.636,2355.865,11089256200,93934741143.0,3,0.006631999999999999,1,5.048971,,,,,0.0
2012-12-17,sh.000300,2359.201,2380.001,2358.664,2366.7,9408819500,85000820332.0,3,0.0055969999999999995,1,0.45991400000000004,,,,,0.0
2012-12-18,sh.000300,2361.095,2398.63,2347.077,2368.12,8578484900,78802837302.0,3,0.005103,1,0.060006,,,,,0.0
2012-12-19,sh.000300,2362.802,2387.142,2358.033,2371.109,6329253000,61140748228.0,3,0.0037649999999999997,1,0.126209,,,,,0.0
2012-12-20,sh.000300,2361.322,2391.924,2346.55,2384.816,6565546200,63028692015.0,3,0.003906,1,0.5780850000000001,,,,,0.0
2012-12-21,sh.000300,2386.376,2414.223,2365.032,2372.002,6871415800,66887708129.0,3,0.0040880000000000005,1,-0.537315,,,,,0.0
2012-12-24,sh.000300,2368.007,2396.725,2367.038,2381.217,5308700400,54121541302.0,3,0.0031550000000000003,1,0.388494,,,,,0.0
2012-12-25,sh.000300,2373.88,2459.302,2365.41,2448.395,9550235000,89877770350.0,3,0.005676,1,2.8211619999999997,,,,,0.0
2012-12-26,sh.000300,2445.987,2458.007,2441.642,2457.619,7159182800,68406242066.0,3,0.004255,1,0.376732,,,,,0.0
2012-12-27,sh.000300,2464.779,2479.792,2443.681,2444.594,7325506700,69327603833.0,3,0.004354,1,-0.52998,,,,,0.0
2012-12-28,sh.000300,2448.076,2481.592,2444.381,2480.049,6716632100,66053288179.0,3,0.003991,1,1.450346,,,,,0.0
2012-12-31,sh.000300,2485.559,2522.952,2485.559,2522.952,8200229300,81149079560.0,3,0.004852,1,1.7299189999999998,,,,,0.0
2013-01-04,sh.000300,2551.814,2558.529,2498.892,2524.409,9798818200,95579245007.0,3,0.005862,1,0.057751,,,,,0.0
2013-01-07,sh.000300,2518.047,2545.969,2511.603,2535.985,7516799300,73167512509.0,3,0.004488000000000001,1,0.45857,,,,,0.0
2013-01-08,sh.000300,2534.647,2540.513,2502.49,2525.33,7183710000,76498061772.0,3,0.004289,1,-0.42015399999999997,,,,,0.0
2013-01-09,sh.000300,2518.104,2534.239,2504.299,2526.126,7023117000,74233596955.0,3,0.004193,1,0.031517,,,,,0.0
2013-01-10,sh.000300,2525.59,2553.352,2513.729,2530.569,7108586200,71159045499.0,3,0.0042439999999999995,1,0.175887,,,,,0.0
2013-01-11,sh.000300,2533.495,2539.794,2473.696,2483.23,7423917600,72775921987.0,3,0.0044329999999999994,1,-1.8706900000000002,,,,,0.0
2013-01-14,sh.000300,2474.176,2583.625,2473.998,2577.725,9355409100,96853471373.0,3,0.0055850000000000006,1,3.805331,,,,,0.0
2013-01-15,sh.000300,2579.132,2605.41,2576.919,2595.856,9862080500,101356961358.0,3,0.005887,1,0.703367,,,,,0.0
2013-01-16,sh.000300,2591.365,2600.093,2540.521,2577.092,9353608400,95564995007.0,3,0.005584,1,-0.722841,,,,,0.0
2013-01-17,sh.000300,2570.711,2575.058,2539.674,2552.758,6991523900,71716118533.0,3,0.004174000000000001,1,-0.944242,,,,,0.0
2013-01-18,sh.000300,2568.692,2607.446,2553.451,2595.439,7794030300,77435163470.0,3,0.004653,1,1.6719529999999998,,,,,0.0
2013-01-21,sh.000300,2605.649,2611.201,2582.652,2610.898,8413374200,85357442058.0,3,0.0050219999999999996,1,0.595621,,,,,0.0
2013-01-22,sh.000300,2610.392,2620.025,2578.181,2596.898,10576627500,102261160399.0,3,0.006313,1,-0.5362140000000001,,,,,0.0
2013-01-23,sh.000300,2588.198,2611.409,2576.362,2607.456,7573944400,72758926411.0,3,0.004521,1,0.406566,,,,,0.0
2013-01-24,sh.000300,2606.427,2663.404,2564.206,2582.755,11127717200,109537680297.0,3,0.006642,1,-0.9473280000000001,,,,,0.0
2013-01-25,sh.000300,2580.881,2591.513,2567.107,2571.674,5848735900,60689373994.0,3,0.0034909999999999997,1,-0.42903100000000005,,,,,0.0
2013-01-28,sh.000300,2577.267,2651.967,2577.267,2651.863,9127479000,98173275704.0,3,0.005445,1,3.118162,,,,,0.0
2013-01-29,sh.000300,2655.377,2685.531,2646.154,2675.866,10104022900,108827009893.0,3,0.006028,1,0.905135,,,,,0.0
2013-01-30,sh.000300,2678.433,2689.683,2662.062,2688.711,9987499000,100856652553.0,3,0.005958,1,0.48003,,,,,0.0
2013-01-31,sh.000300,2690.951,2696.881,2671.33,2686.882,9674010100,94476820552.0,3,0.005761,1,-0.06802000000000001,,,,,0.0
2013-02-01,sh.000300,2677.187,2744.322,2671.274,2743.324,10387951500,110560933901.0,3,0.006186,1,2.100646,,,,,0.0
2013-02-04,sh.000300,2753.688,2768.504,2731.08,2748.028,12793917900,136119589827.0,3,0.007619,1,0.171475,,,,,0.0
2013-02-05,sh.000300,2727.93,2779.953,2725.362,2771.675,11613081900,112701171610.0,3,0.006915999999999999,1,0.860507,,,,,0.0
2013-02-06,sh.000300,2771.908,2787.456,2765.743,2775.844,8277927100,88989578113.0,3,0.0049299999999999995,1,0.15041300000000002,,,,,0.0
2013-02-07,sh.000300,2771.53,2775.974,2722.874,2759.87,8997814200,95978595584.0,3,0.005358,1,-0.5754600000000001,,,,,0.0
2013-02-08,sh.000300,2755.649,2791.303,2747.946,2771.725,7742964400,82903631783.0,3,0.004611,1,0.42954799999999993,,,,,0.0
2013-02-18,sh.000300,2784.065,2787.74,2731.506,2737.471,7643822700,81001366822.0,3,0.004538,1,-1.235842,,,,,0.0
2013-02-19,sh.000300,2735.045,2740.739,2674.339,2685.606,8062643100,82460808230.0,3,0.004787,1,-1.8946319999999999,,,,,0.0
2013-02-20,sh.000300,2686.093,2703.098,2665.231,2702.635,7001937700,73636360656.0,3,0.004157,1,0.6340859999999999,,,,,0.0
2013-02-21,sh.000300,2675.741,2675.741,2584.758,2610.549,10065798400,103619498796.0,3,0.005964,1,-3.407265,,,,,0.0
2013-02-22,sh.000300,2607.65,2618.483,2591.146,2596.604,6020485200,65899100176.0,3,0.0035670000000000003,1,-0.534181,,,,,0.0
2013-02-25,sh.000300,2607.149,2628.696,2590.787,2604.96,5316194200,55614493314.0,3,0.003149,1,0.321803,,,,,0.0
2013-02-26,sh.000300,2587.375,2631.094,2564.672,2567.595,8000306500,83373960556.0,3,0.004729,1,-1.434379,,,,,0.0
2013-02-27,sh.000300,2576.046,2615.249,2569.38,2594.677,6322674300,64612274221.0,3,0.003737,1,1.054763,,,,,0.0
2013-02-28,sh.000300,2611.94,2673.711,2593.997,2673.327,8692259500,92235377254.0,3,0.005138,1,3.031202,,,,,0.0
2013-03-01,sh.000300,2671.842,2680.854,2626.995,2668.836,7334375300,80342747703.0,3,0.004335,1,-0.167992,,,,,0.0
2013-03-04,sh.000300,2619.42,2619.574,2528.694,2545.715,11061910300,112585043728.0,3,0.006536,1,-4.613279,,,,,0.0
2013-03-05,sh.000300,2547.893,2623.171,2541.766,2622.807,8966115200,92357133815.0,3,0.005298,1,3.028296,,,,,0.0
2013-03-06,sh.000300,2634.87,2658.139,2620.431,2650.202,9582965200,95048891279.0,3,0.005661,1,1.044492,,,,,0.0
2013-03-07,sh.000300,2639.783,2658.969,2592.867,2619.479,9408266600,96498095994.0,3,0.005558,1,-1.159266,,,,,0.0
2013-03-08,sh.000300,2622.684,2632.624,2601.961,2606.927,5942955700,63054592405.0,3,0.003511,1,-0.479179,,,,,0.0
2013-03-11,sh.000300,2600.278,2611.652,2574.172,2592.372,5094643600,52460900851.0,3,0.003009,1,-0.558318,,,,,0.0
2013-03-12,sh.000300,2590.391,2619.512,2530.251,2555.615,7193514100,71675127580.0,3,0.004249,1,-1.417894,,,,,0.0
2013-03-13,sh.000300,2551.726,2556.773,2515.058,2527.486,5643046000,56003723639.0,3,0.003333,1,-1.100671,,,,,0.0
2013-03-14,sh.000300,2517.745,2546.699,2514.463,2534.273,4760575600,49929775447.0,3,0.0028120000000000003,1,0.268522,,,,,0.0
2013-03-15,sh.000300,2533.722,2600.091,2504.458,2539.873,8137218500,82749877355.0,3,0.004804999999999999,1,0.22097399999999998,,,,,0.0
2013-03-18,sh.000300,2526.077,2544.619,2499.828,2502.493,5981277800,63093556699.0,3,0.003532,1,-1.471732,,,,,0.0
2013-03-19,sh.000300,2507.396,2532.07,2491.854,2525.097,5453647600,55601011985.0,3,0.0032189999999999996,1,0.903259,,,,,0.0
2013-03-20,sh.000300,2526.968,2610.174,2526.83,2610.174,9070062200,91271022200.0,3,0.005354,1,3.3692629999999997,,,,,0.0
2013-03-21,sh.000300,2611.58,2626.538,2598.509,2614.988,6955275600,71642665537.0,3,0.004104,1,0.18443099999999998,,,,,0.0
2013-03-22,sh.000300,2612.256,2625.531,2603.344,2618.308,5564714100,55882142445.0,3,0.003283,1,0.12696300000000002,,,,,0.0
2013-03-25,sh.000300,2628.407,2641.609,2607.613,2613.097,5626140200,58004930851.0,3,0.0033200000000000005,1,-0.19902899999999998,,,,,0.0
2013-03-26,sh.000300,2601.964,2607.357,2554.974,2575.05,6396296100,65306571624.0,3,0.003774,1,-1.456007,,,,,0.0
2013-03-27,sh.000300,2575.726,2611.939,2566.345,2583.53,5690651700,58652246310.0,3,0.003357,1,0.329313,,,,,0.0
2013-03-28,sh.000300,2535.988,2535.988,2495.083,2499.302,8757840500,84725899121.0,3,0.005167000000000001,1,-3.260191,,,,,0.0
2013-03-29,sh.000300,2502.782,2509.109,2482.488,2495.083,5240213700,52055540480.0,3,0.003091,1,-0.16880699999999998,,,,,0.0
2013-04-01,sh.000300,2486.428,2507.825,2483.732,2493.187,4734602200,47159820558.0,3,0.002783,1,-0.075989,,,,,0.0
2013-04-02,sh.000300,2495.843,2524.463,2475.0,2486.391,5568415200,55637391748.0,3,0.003273,1,-0.272579,,,,,0.0
2013-04-03,sh.000300,2493.877,2507.143,2474.927,2483.547,4556422100,45156719409.0,3,0.0026780000000000003,1,-0.114382,,,,,0.0
2013-04-08,sh.000300,2443.24,2473.309,2429.5,2472.299,5329677200,55249297714.0,3,0.0031320000000000002,1,-0.452902,,,,,0.0
2013-04-09,sh.000300,2477.29,2505.294,2477.29,2489.43,5238982400,54947035592.0,3,0.0030789999999999997,1,0.692912,,,,,0.0
2013-04-10,sh.000300,2487.984,2495.572,2466.19,2485.309,4750491300,51963820632.0,3,0.002792,1,-0.165534,,,,,0.0
2013-04-11,sh.000300,2502.5,2508.593,2476.396,2477.876,4298995800,43039949368.0,3,0.002526,1,-0.299082,,,,,0.0
2013-04-12,sh.000300,2476.322,2489.118,2460.182,2462.112,3991727800,40428047827.0,3,0.002346,1,-0.636187,,,,,0.0
2013-04-15,sh.000300,2453.967,2461.668,2430.149,2436.818,4653973400,44084843341.0,3,0.002734,1,-1.027327,,,,,0.0
